time,tx_index,vin_sz,hash,vout_sz
1308754382,842896,1,1e45dea7746c95588f2c54543192e5946381ead47ae57bcd5b00348065802a1f,1
1308754382,842908,1,57c876c123ceb6ebd1500276ff92aed445bafdae28553a98751606cc2022f0e3,2
1308754382,842897,4,ca11b5a562ba3647509a6f9d5a521f555c829774feba4f7691b7b2d3861e660b,1
1308754382,842898,1,5187bd0c4128fa37adf5ec3763b3a931a8910f768fb0700da9550c3f04de70d3,2
1308754382,842902,1,9e9350bb320fe029ea33ede3128adacb1e24181ae20dcd1749822b48792511f0,1
1308754382,842899,1,e62a456bf90fed4027bbad964c566b46b1a2bbeffc096e35a11949bb7f305f8f,1
1308754382,842901,5,06f6332c5dd6e0337c7b3a5f236fe53e104f9beafedcc1b7b8877c7e439529b9,1
1308754382,842900,1,228cc4ba621c093d49fd0e334beab5e79f84f1519ba67de1d9067db46fd17212,2
1308754382,842914,1,f43d46d1f52a071d972c20bc32cfa5dacccca8c0fec1d2134526e53266ef6129,2
1308754382,842905,20,70701980e684dd3c50a2ece001a4c2502dc23542680ea7a01454915e04008f7c,2
1308754382,842904,1,b8e60a0b0fcc75f040744fa3fd56015f7fb76fbda8a83d904f412ef6bdc6d691,2
1308754382,842910,1,59e1c518d4640abd04af8bd985162fdb249c11de0955afdfa3845eb5314def72,2
1308754382,842907,1,a737dee549e4fcc98e6b01357ed7edbd26feadaa70911029ed4ea82493c83ab1,2
1308754382,842909,1,36e331762ef2bf6c53a33036815914f2359ca7b7a7a776b64dd9fb699e31ad8d,2
1308754382,842906,1,5c8a53a8fd15768cb30edc1a26e3897be6c5eb5547b5295e5a1b47a6882fc8e7,2
1308754382,842916,1,ba1a602a0f0f3344a1e7ba0183bae9fa00a5726f5917f78014e332aaa870d583,1
1308754382,842911,9,5a8f6499c4a86755f953b6e50362021b497acd4758d6be3bd87a02c0ca1896af,2
1308754382,842915,1,b460a3deed007d5d510cdaae3df6659a067af50331425a1677f9916c5977c8c1,2
1308754382,842917,1,9c88b1965f62ae6bc8125a0df7cf59c752590bc3c326b2af0eed43989773a767,2
1308754382,842918,1,89022bd160b10454a872e57363478953f79f69fe048c3dc341618f95067b7daf,2
1308754382,842919,1,779db59a521572017f35abcc58e78a2863996f19b5ffeb009b1f3211fd5d2474,2
1308754382,842921,1,f7d20629039472988b67a8a5952e607cf89c6af3aa57ba94eaa16c63d406d477,2
1308754382,842920,3,ce3d8e281714ef663d29ee9b2fd252d430a77cfb5520684848e22051e528bf9a,1
1308754382,842922,1,8bfd118a853372b7bd90e177416b5a62aaa34990533aafc18a946dad975221b0,1
1308754382,842923,1,c6509a9fb5092fdfc436530fdd1da05ff0fcfd8112f6208723891624f79c39f4,1
1308754382,842924,2,56b8b6cb99c1f6537c66c6493f71bfe1541134a7a6208de0b5038c66f9cd3ce7,1
1308754382,842925,2,0242abcf160486f275953b6184e2c9a21ccf94f25e0d2a14caec3e4a672ed9cf,1
1308754382,842926,1,cb5280489affa9a91350079c066d2e72e095ab8ef5a7a7dc369850448fc287bc,2
1308754382,842929,1,79fe002c6b87295d4fe7dbddda0f3ccd9d3e5c8d965220c85ddeb90fa01d8a06,2
1308754382,842928,1,378c0bfd658968e7e3b71e5def305137e6fb8f379523e2011748fff57f7c1f0d,2
1308754382,842927,1,3161218aaade974779162fe6ff8219353c341d23fd4214056ef058a01cf31cbd,1
1308754382,842930,1,82e98dcd0a2e8d3ab69f33b5a18f342752b5402c19296b05be3eec598caebb48,1
1308754382,842932,1,5c073017a3911137ce1de1d4c39825150327f2e3ab2f3934d8727a83cc106a62,2
1308754382,842933,1,a719166104643c04d41e62a646f0f55d28d59cb5f65a1a5b516e4806e2219500,2
1308754382,842931,1,19d24292a602a72a59dfd0f0c061404e69d1990e57048489706390e294302582,2
1308754382,842936,1,d48f4b65b43205b051496f2f784b521d463913debcc3c31a4992da7ab2fba401,2
1308754382,842935,1,45f15c3f524d3928fe515558c10b97c0db272213e746860a6b0f7f79852a0b48,2
1308754382,842934,1,2f8a83a0ab4206b1a74f170c4ca61960dd85ef6df657a38d15139588a0615531,2
1308754382,842939,1,994ba9db59464514b12561020936dfa7825f7a9236b1cd2d0aa5b32bcfab88f2,2
1308754382,842937,1,292ac2b4e078bc2a0683b383101b12441c31c7f6b9458427e9c62da4fc463ecd,2
1308754382,842938,1,409caef689e406e6e3d1b6517464bb7479894d4e16900d690acf4282d87373b3,2
1308754382,842942,1,0b7f547cb8ae8c5191d2552ceaa38a6179e4f3300e8dcb3d3008e2826b887038,2
1308754382,842941,1,0e9cf13ee022610de8d0dd5bc1b56b64f696945e79ad776db4e92e69de87b145,2
1308754382,842940,1,d7e7e8778ddd94292f8f1dc8c763bd674471e281e16e0e06eb8f162026fbf194,2
1308754382,842945,1,3535a0cd291c1f5eba24b619db66ac5ee1faf033dbdeae41776f86d78a741f52,2
1308754382,842944,1,79547f7320cc34afd111b0201f9c27e4212edcdffa63f4940a922056b98834bf,2
1308754382,842943,1,d32dc5778b8cc05f95f95b97cbabedc4c717fe6a2a8c147527feede8884c98e0,2
1308754382,842948,1,5ebbd783cb29289f1f8b1e4c5d717be75345b15872f43d5f4dd40261e812e110,2
1308754382,842946,1,a269966c633f5cbaea765e8aed217625de9e0b58cd3010a7804b7e87761eb20c,2
1308754382,842947,1,9492b2c8a863e6a35fe01a9a1fbeb4ced6958373ca40008ce47f2733d9b8ac90,2
1308754382,842949,2,0731d15d5929a70df15ce3b567a2ef746b58d0631539f70c2994a0ed9df8b434,2
1308754382,842950,1,c9e0d66fd96f17180551e61e3300864a85fccc1c66ea594ac9105c756c909592,2
1308754382,842951,1,ef5d142fac6a949835b8eb5523459177fce92ac24674a99b4e09992056edd8e4,2
1308754382,842952,1,54ec2e825fd4037239cb341fe570a9fcbb5c7954ea16af3de98ecdad8b07a85a,2
1308754382,842953,1,a52a36cfd707286d9bb90d9a708c7108e14546590652479a8b1e53b93089b164,2
1308754382,842954,1,48dbf2a87f37efadd1871244077a348f63c55a82c285fae1eac11c9d9f9c8073,2
1308754382,842955,1,de759b96c5801d71cf4d184ffaf36d0ab864f5122b4ea1565b00dbb48b76ce59,2
1308754382,842956,1,072827de401584345f1e18bc8a6db30e0b67fd482c07b353dbd0a2e0f8893498,2
1308754382,842957,1,75ce5589b9ae4a756f00af9d6531bb7674d2d32222455621b1efb89ecdb6f231,2
1308754382,842958,1,b54fdf480e0e83d1ea4eca8cd674f44af4415a1d4c3a6c7796c6838ff08e7445,2
1308754382,842959,1,2bdf43c2e99ab8c2852057f58b434e0c2e190b996ed9dd6c0524a63121818def,2
1308754382,842960,1,ba357e27c3ad8d3bd501e2c7c455f170471cf81afc6ce0dfb315ea0b1a8536dc,2
1308754382,842961,1,5df7e6e5fe3f77a8ab6d41393ff12260ca9e823ae171948ba524b335bce7fef9,2
1308754382,842962,1,a01ed1cc7117f3f121953bbeb321f0827ca27343337d93c64dd69fd417cf1dae,2
1308754382,842963,1,7a6444c761ad1c2746c34eb7a9c2128c8a25c9ccc2acdf604c5c5119ff764517,2
1308754382,842964,1,062ba7b6c419c462008e1323bff605858c786015951c1c98eb626a0dba4d0b06,2
1329158373,842965,1,82e07969738485d5f436e9f6944db5397c7c13353b88601b3f2768645cc1b93a,2
1308754382,842966,1,32248e586464d4fc4b0aa8636e9fbf09db25ed464b4f06caa1ef3f49386f9ebc,2
1308754382,842967,1,bb57fb5aab46c75b16fc0953692bcd5ecdd9d0b13174a41c182c17069320d001,2
1308754382,842968,1,4aa81fd30e8f19a6ad7d0e35025904e956364928c1b0a94ebe7b3a17669a5b55,2
1308754382,842969,1,95239cbc9a1de5db77ed74d39d01ace41014f0bf95ca5d9fd646a8bf743c0c35,2
1308754382,842970,1,bd8482852451712f69fded95fdbcbb6532b428c75e0efb5b3cd197320fb2ea61,2
1308754382,842971,1,397a737c0da9e3cc9705cde4f265c5bcc8fe077bb780a2cb83f0624324a2b4b6,2
1308754382,842972,1,2f58bfcde6c47fea7eb0c7b6b03872acba13c63809fc648c6c62972fdf7b5a94,2
1308754382,842973,1,dcc429c3b55b0c56bb451a027facc8b34a4cc5850dee0ceca2aac27ebbaa268d,2
1308754382,842974,1,7cb5be9f570e36341f39e46c4a0b38a01c32eca862575802edca4cc8239fa8aa,2
1308754382,842975,1,187ea772f6ff322329095616d238ec0cbea3fa459990a1d2fabb4eba99f0ab2d,2
1308754382,842976,1,57fb9f3bd4d696638cd9c1e209411f24ed221709a2822646cc0801fa21c59832,2
1308754382,842977,1,14f06d13dcba4c9029a02411ac249397c8bef57d14de7d2884a9047dead41fdb,2
1308754382,842978,1,00e94683c5ee503fdbbbfbabebcd9e4ff20af1c8f9ee666d016519edd29f4db9,2
1308754382,842979,1,39de2801fea76ea25f923c9d2f19afe22d9d60a6d61dc1bf139b47a6370d7098,2
1308754382,842980,1,83392efe8e7ecea0792822ddd53505b817fe142be49ae8be9c486c8430aad2a0,2
1308754382,842981,1,60a0b1a0940f4bbc42871f634c2ea01dc028bdbe24a500343d952fc027954639,2
1308754382,842982,1,2b26c89da4798533ae24768873222134c725768441de4e976c7c104c7e5a8e08,2
1308754382,842983,1,be257c54d138c43b4209448c3e61230d98ddfa46a8235acd765f46742c148580,2
1308754382,842984,1,2f42225c901fe7daa19c2161001007847495bed67345806cb3850d198d95c403,2
1308754382,842985,1,af94f30b2aaaf35eb5c2c8e82f64a286c26c3aeb14d3b90ccb5627e4c1e7bc89,2
1308754382,842986,1,39a546d43022f69aac27153a65a1ced1c54cfa333e824ab09a8cb31532539f25,2
1308754382,842987,1,95c044f4401d3a36be6c8b45395c264022e029292416e00e61a8a3b397880792,2
1308754382,842988,1,ba6dbbd77fe4d05f685a8a1113905369f3383fd6733353b83df73bfe7ad03166,2
1308754382,842989,1,19215333e800cac328841b8e906d7bc68a2d64bdbe5ed438df1e2419b65bae6a,2
1308754382,842990,1,0b654e92c6b95059d2212ecb8b6003e72c97cb60137321535eb36e2a17d9ddda,2
1308754382,842991,1,63a5efd2b17965e4b0d66a3f6b640a03723e1affc0230ba85da8cf4068b25547,2
1308754382,842992,1,3e3b73ddc6ca5940b2005ba37db5a2bbf3929a3aeb80eeed39859de8d5d74764,2
1308754382,842993,1,c7c828858d6d89ddcbe3725b266a11ca2b7feb61ca16de555f77caefcb1e10c7,2
1308754127,842867,1,7916d91f9e7a5fba3b025fa47f011c2b452c54b4cfbb47b107eb3e3c784fc937,1
1308754127,842854,1,b2ca4d27a8965fc4fdcb10448fa198c95d10285011be3e378b945f73bc00d54a,2
1308754127,842855,1,fc7a3a3e5f0542a8f9cad2d35cec445d5fca497e4da3743ad27444364f7792d3,2
1308754127,842856,1,9fcdcfec47347e2dc0a28bc228ba9d1a48773f85f6db772c530dfb3184e23dfc,2
1308754127,842857,1,41b317b0fdf7c306b5996e017af57f358f97f752c14a64a6f498ef88348b7153,2
1308754127,842858,3,b305f550cf6c1e10b7b7af2938cbce60112f11fb9af34c8b0854b1955635381c,2
1308754127,842859,1,1dd8883f9c757be6318b85bd98fdcad8a57d6262bdea22300566f55fbd1ff85c,2
1308754127,842862,1,ff2e16fd70e8ed95b09b903055fb8f5d42c7ac75ed566ad8db97951fc874b6f6,2
1308754127,842860,3,ef65e886b285344b7fc33dad7a784f787f97b69f7d1b80c0d1f7035eadc46c3e,2
1308754127,842861,2,30bbaea222ed416c38fe08f9d61b8cc06a9094099393cf6c9feb63b89137372f,2
1308754127,842863,2,859008cb0a99bf4fed87e89e4058f996e25672d51c84bc4cee6525a0c800cc9b,2
1308754127,842864,1,c5bbfba331c57e45242523018c57dba5fc3cf4da47ed63d1672f69952e0c804b,2
1308754127,842866,2,a9da27d2835a9d0d0d9507f88f7c57ec79f92a9e42ffb058d8088035c976360a,2
1308754127,842865,1,fe39d589a250e0e733fd79315656cfc0af19d6ce8cf0dd127ecab6f6747eb2af,2
1308753316,842815,1,ef4af3a1685c2b17da8d392f413868710e0a37220f7cf1717ffdfef0a5175bb1,1
1308753316,842747,1,594104025e7c370cd0ed46a4a3d3b5dcb6187839a772eea96aa175feaed8cddb,1
1308753316,842737,1,62c1103d0d08d3d404523c408ecfa4b1e36160855fa3e8125ab491b0b2b2de48,2
1308753316,842736,1,9a27acf533e369fcf11b7cde8d9a31c9dcd7cce442e16ae767bd1c5d6cac0e9d,2
1308753316,842738,1,87ca063c9d4c5ba3c62fda6e1bfc6909b33e390f96b44ae8386403d5345e5256,2
1308753316,842739,1,d3566aaceff91599880524d3662ff50e7ace72091ee8fd8dddbbf842c2597cc0,2
1308753316,842740,1,1c8e02837862b1d784987792bc77ae013c1273514dc275ee0e9ade3dd2581212,2
1308753316,842741,1,f66f45bdb5da9b6aba3c845494e5eacfdc447dee5fab9b80406ba4eb3e6b6e04,95
1308753316,842742,1,178d835562f502d3cc44706739adf102e0898a6f5d2c71d3b550412c7469d285,2
1308753316,842743,9,fee8ec9c88d0977d7bde65c0bf26a8aba74d594547f5e94097d6f9263a2860cc,2
1308753316,842745,1,3cf4ab87787c98d72623d3cdb5674ba13ee2693db6811119c06641402e9777d2,2
1308753316,842744,1,353db14c15b926ca9b0b114e2461bfbd833b502da7cd48f759391679fbc53238,2
1308753316,842746,1,5d92b4333a452187f49e3673e87b9f09ab22d074dc0997622acfdf2aeae9250e,2
1308753316,842748,2,d9bda2aace5c3cc0bfe099c55ab7420ab64f99bc6e528042c3a8143873f573bd,2
1308753316,842758,1,81aabd399fefca3b94800e3ef3e49931bdf0d99822566b8bf004eb62efd8f694,2
1308753316,842749,3,8a535cfdb619000474cc46b20372eb51c5313aabd296dc3fa9d9ed85d2f2c9a0,2
1308753316,842750,1,ec02ce2bf51c78a848c4f1df5fdf8c85cabc8ff8cf2ce9faf6bf1a289e88fd82,2
1308753316,842751,1,f843583568cc953a7d6a8bde870411d47361a92ed15ff6f81c664bdfa7df6571,2
1308753316,842762,7,69aa5c4ffbe4786e16d2684bd6b58b344a05fc134759935d9282b5e8baf92787,2
1308753316,842752,1,3196ff7989d096bb992736542aba283fe9c4f594c3243bc8f095026d330b738a,2
1308753316,842753,1,c5126929579135475fef9c50652cc4aac3fb060bc833fd3cd4f8e98ee8bbc06d,2
1308753316,842754,1,e6f05f8cdb65f59281df8a724bdd02555834e61b000cf0dea9c1de1a58d32ce6,2
1308753316,842756,1,076c946ef170d0b38ee1c35810e2a25aff89531221d8635e065b480c27d5f997,2
1308753316,842755,1,38bb0c353ac8a30a5413301943325e9ee57275ad5d682e8c56a76642fab2a717,2
1308753316,842757,2,a163478d52708bcf3731da5b01750a6fa1bb28dd0f978e74df65514131bd7b05,2
1308753316,842760,3,916f1718cccfbd246056589314eb3d5adbcc2c378ebb68551490ae1e14d829f5,2
1308753316,842759,1,74cf39748d600f2ab6517877c378d7701f17863b69acef342e44848e6287be80,1
1308753316,842761,1,9930bc18e689343e2304729589b573d437fc849dd975324b730c24b29cedfb2c,5
1308753316,842763,1,61994f0596e6dfa11c42980b505339f2bc891b68d2aa85a1c24290b58fbf71ea,2
1308753316,842764,1,4001a449a65785548a02fb25637e033cc8e1a4b92cdc342b036857da234e3bdc,2
1308753316,842765,1,bea1b920875acc45e5c02b20a6cbb17d5ae88327161c92e6615b9f578bd62193,2
1308753316,842766,1,2032fe64d89d7d0c83a76f4281b7027f98a1dc811a7b2cce58f9dc924d0a6967,2
1308753316,842767,1,38309460deab32ac48518f04877441c63f63fa1ee576774fabd74b88ac7477e9,2
1308753316,842768,1,5c3e7b3a89a2f8ad47b140621be834359860fcf043f20e5518d389c9a3e60a56,2
1308753316,842769,1,a1f8deca526f34b59e3d911aaafdefd36ca4a03673fbeba31762b58fc1eb7746,2
1308753316,842770,1,6f1f6288b24f6b4b8c64103eafe298510fb590d45e298bede0692509c9a5f146,2
1308753316,842771,1,ae0a77e86a4aca66c2ee2eae564166f4ff789a67df457669cbd61e4c8da811b2,2
1308753316,842772,1,da7c151cf0348c6b656973f87ac1e869649618fb2de3ac461f667d014bd71ca0,2
1308753316,842773,1,175932ceddd0056cadf411d26cf9d4ccdbacb676bfaf1f86398e3e1ca83ab569,2
1308753316,842774,1,7d0140b7ca2c79982166f8904ec783a677e231776ac5fad4181e99d70831084b,2
1308753316,842775,1,364c3a225247d869add29592415dc989b829276ff9562bad7e9812dd50ac4d8c,2
1308753316,842776,1,e382d25088821d25524afbeee5d3bd14d152a0ffdd4a8ca7209e8e4b2aeb6e3c,2
1308753316,842777,1,7372b2c662d548a377d10754d0a8c34b8a2d9f1438cf94366eab57bf786f287e,2
1308753316,842778,1,23b053bb1a229f7285dafcec204879c4aab2233b16e4edd5a1967f2639b2a07f,2
1308753316,842779,1,9631dd18b9d5b0094c61a0f214677991970fbfd10884b1226626f524c7bbbc59,2
1308753316,842780,1,fdec3fe23670455cbb7b95cc4fb2ecba8b31de7220aba17353d05db1fb3e998e,2
1308753316,842781,1,6f8586322d5f59e1416619c89677d99f376dd4ac20f9a7fd386ddcfc7978cd24,2
1308753316,842782,1,e56ae779f84fec06d47116882d6faa93d2b1b1cc19f87e02053581400b93441f,2
1308753316,842783,1,6dbfc6546035a510560cc93bc10f421f44da9e92683db8c822efe5f5968769dd,2
1308753316,842784,1,b36c3b8f61839f52a66b26152823121d586e80175ed30bedd603b3f02b8e4df4,2
1308753316,842785,1,128ef86c5d80b288d841348d6ea224ca820e53dee5055e967993ba3d1a7e049a,2
1308753316,842786,1,95a862e9a88727ad924e127f5e4ea8333b98f863392f790ffadbdc19b0402118,2
1308753316,842787,1,03ce61819be79b82699321364c2fa6d6d09d01f986804bcc709d88b3b72c98aa,2
1308753316,842788,1,7a64b76c0c50dd2874a9aaa62c18966f38af9610a86bb99a7fce68ab411b8c1a,2
1308753316,842789,1,beb787ef5c2110c11cd7e607779671d555adadc51fe80edc1ebe063136f66a6e,2
1308753316,842790,1,b7f6ed8871ecad62b8f4c18174657b3b6255d49eabf3c50bf20904d81f8eca55,2
1308753316,842791,1,feb8af2f635a0a88ba7065326f49082c16fcbaa916f43f9d503e625687288e0a,2
1308753316,842792,1,b7c851a98c6e2b14fa5ba0d51f97c8a520cc055a13c1b8cf77eeb1e5eb9652ae,2
1308753316,842793,1,b935a0702a7a47018498da12d2be861c38c549801ba7f9a4f0044a76db7aca33,2
1308753316,842794,1,e2233bac5e75e6502e8627c407796f5cf98fed7dcd783a6a989f31c777bd2ec2,2
1308753316,842795,1,585f3ed7421582c6134348a0f588de9450d77a05d2cca7d9966079e0f17e92f2,2
1308753316,842796,1,d4dffc1c5e28fa9bd7d337f14ab557db685cec17bcb404731d3a446cbb8103af,2
1308753316,842797,1,fff18d582f0e01b6fa6b4778d6b076d1893c21c96afcfbc1381bae018ca97173,2
1308753316,842798,1,5703b67ded6289e2f1299f4a6312d525a362c0026410010f04846e8122bc58cf,2
1308753316,842799,1,8189eed8ff1d0755b7db4dbc5eaac41dde9b6594e6f6a72f0a510146fd89bce5,2
1308753316,842800,1,35ffafd77510e3bc8789eb31da519dd78b2fff5cd090dec706418361178f899b,2
1308753316,842801,1,54707ef41b213777a1e41513d867e6571d6a88674d8d0502afa864ced22ca2c5,2
1308753316,842802,1,99b84da7dbd9b6d36067156270eb2b3ea7c42db5368a6772ae22c96b97dcfe9d,2
1308753316,842803,1,e16df5acc55339e2b2521ac3311011ce4dc313ed676e380a26fd60472f3270d5,2
1308753316,842804,1,b9ba58a21100c3b3405ac4d6db600f8f114e27e64443bd1e2a46574153d64178,2
1308753316,842805,1,88268729c2144e5e7236051bafdd5d11079de19cb61253e9068fb9fa1789a8e4,2
1308753316,842806,1,a7809eaa235a6ff328446146184373844e9813f170e51c587bb3cd7316c6a0c8,2
1308753316,842807,1,650088e440788f4e439332bcfebdce1ac1ee2a8e7d3a3655726381eee969f2c5,2
1308753316,842808,1,c42e5c765299f5125f2e583e9dbd9d4b7bff50d47afa335d70c0224ff51f8ec1,2
1308753316,842809,1,bb174e40ca4e61e5bbb48c28ca341892618e28987bad10e8f3d3468f6f911450,2
1308753316,842810,1,101b340e9d526ec0a26fb1f2bf42761699adc26895c4626028f76e45e6c4f6ae,2
1308753316,842811,1,4d930c310b3f58a0bc3d76058b22dcfe0ac283db795a989534ef9b0f14fb3a08,2
1308753316,842812,1,6def7040db506c2b95292b0c730a63f3e37aaaff5c572a28b3e64a43ce8ae530,2
1308753316,842813,1,76ac5992b4d36cda0b38e322118501154dedf273c4ba0f2aa877080f3e10afb8,2
1308753316,842814,1,202014215bba871f22e839d1ce6b64dbb51f78d11e97cf3542a416d5addb08b1,2
1308753047,842735,1,f893ea746c2a2b053483c1613b2fd91791e98393937656fd7508a3d3263b71b4,1
1308753047,842681,1,1a750057da4c2a132136c46acd6043faada1f79f7797d3ae10497fb4d19e9f77,2
1308753047,842697,1,3378e27f7461e75f2444a49cf22067c771cb76d0e703b4ce268d0ac138ab3d12,2
1308753047,842688,1,0aac37e2d98d30697c47e5370fddd0bd6933ae4f72b67f40660efa928bfa1264,1
1308753047,842686,1,afd0cea98586b3b7beb7d48cba24ce95d4c0ca5d2264ac1e9943d500faa846c3,2
1308753047,842682,2,663d5f088922e2f68cb5d2b38e9a69f07ee9b548004e4fcfc7a00978d0e4f4f9,2
1308753047,842695,1,c5773f8b83aa9fdc5923c14470ce62757f8b64ed2f42aa436f38d434794a49e1,2
1308753047,842690,1,de720f05b8e4de8fef0adcc528a9bec4caebd3edc27ef6f40788ab990253ee6e,2
1308753047,842683,1,376594277f891b4e178c28810a489e0b1f3d019f003e9297b018e8d33b9c429d,2
1308753047,842694,2,226c6aa6e99cd26c272fab0521e8e8b43bb6b09d2850d987e161b94336a043d4,2
1308753047,842684,1,f02a733a791cf55fc2b97b2760724102c082f9ed78e364de0a8fe8ba597433a5,2
1308753047,842685,1,f2d405705adb7ff71e82ce11d967601d3416dd8db6caa8d38602d043150d6705,2
1308753047,842698,1,75366e78b28981187f85def7f619e73dd15617f122a8d24c3663d71c2ffa3706,2
1308753047,842691,1,23c26b1e0214ca243711492964a09f13553305366203df86ad516e55f4e82fee,2
1308753047,842687,1,4586bc636d27ff7e80d9aa36fe186db6ee05e1de9164bac171441fdd96b4a873,2
1308753047,842689,1,a57a085c386376bf8718cb9e96eee7606f5d693ed6311f20b08ee19b0f784879,2
1308753047,842692,4,a6e59a0b481f158acde0910d2d0294a85f2667134286e897cbf4059ea68493ed,1
1308753047,842693,1,b4ce6524537a2f7509576233aea98f10f955c949cd525a2e1912cbb5c32ff76e,2
1308753047,842696,1,83a5fab47108d45534c42d3634eba1cdfb3b6c372d046b2e8cf35e9513eedde5,2
1308753047,842699,1,732ba7d50963ebd56f71a8d02ae934d5a7d43525740ced2ccb6eb6d70942ae6a,2
1308753047,842715,1,15db514fad91aadd32cbba26124d19fe214af810309b85f886b75f412117454e,2
1308753047,842700,1,923ba8a81fd178dc54859d410aa3cb8cc1a4f5157aa531b149a73f13f41e38bd,2
1308753047,842719,1,0bcd5cc16ac3c4c99bed50d572dac43829a1d7edc4f41cfe8bd7fb3b72eec5fa,2
1308753047,842723,4,a4a48e0ee843302713a6acc9dbabc40ea8663dc28cc0491e2910d0bc5b8e6189,2
1308753047,842716,1,7680196c4d6e1f9dbb79dd41e30825d2a75fa697dcc7f347c4277d9368d02380,2
1308753047,842718,1,a5bbe9e7153692be9c5cf714dda0379a647e571b3edb78fcbd0504fae9983ead,2
1308753047,842705,1,ceb7ce43fb626434a2ed325eb067895b47b661e5b6f558b8aff9d344aa13576c,2
1308753047,842724,1,bdc62be65e167b29ff0a72bb5b6889bf5b33a31c59aed5969128efeeaabb5969,2
1308753047,842707,1,0230bd8f30214df3ba27af20925b97ed504a2d32b3a58b67f4c5e5b8fea6304b,2
1308753047,842725,3,466a5211f5f744552a610ded60d8359fbd6be6ba7ef591966fd85bad09e4455e,2
1308753047,842701,2,8c68465d7dfb6ed3061cd66dd819c8b4ac787d68860d7ec2ee430a32583509f2,2
1308753047,842702,1,b4a785ad7c3c877c4a43f79f8c7a04a561ddd3b112320a57d86d1b579285c34c,2
1308753047,842703,2,75783a71749454444b31dde87dda25a11a45c2ac819bafac06781e61854eb505,2
1308753047,842704,1,96a371b00d7257cee3793cf930487af4fc894ccbbb359c7cd264cf20fbc956c5,2
1308753047,842706,1,1727035455505135dc9742f5b9065b5db2a194733f80187f5f7021ce00c798f7,7
1308753047,842708,1,2c363df48ea38a5477867db736d4e3236c0db921d3096dfb88dd4cc2625cab24,5
1308753047,842709,1,cb3a65c9387128ae6d7723316e895d32d009372f2da174ea217c4d832c71965b,2
1308753047,842726,3,57c56db78dc707483e5a57ded0158d00a31b1dea2df1beca289fde643e622ed9,2
1308753047,842710,1,c2833c11f5ca70a817bb4ecbd91087702d6eabbc0be7cce9968148bbf0a8a0d8,2
