time,tx_index,vin_sz,hash,vout_sz
1259548574,44519,1,c71115a2ab48fb4c98dbed5240e0a6bf891c0353d0b910ffd0b9ca6e37a2dbba,1
1259548120,44518,1,9bd534b75c3777b641877afb39e40ebb237b8b78f737d2bf4da3d45838cc08a5,1
1259547655,44517,1,d97693e62c43fe503ad8535b15dc8edef2eff942a6df5843cd2547a18c4c05c2,1
1259547249,44516,1,625329722f39b22b2e6e2db85b8a9d93f5a0e1b3f8d15977a96431781b5210c2,1
1259545688,44515,1,0d3fa8149375eb8eece1e728e843b7d9cde4a68314153e45fccc95553ae06998,1
1259544948,44514,1,977964bde1708b9e23265163d5c7ff6a0a0c58ebecaec5559dc811d3a9551a80,1
1259544424,44513,1,a96349114138c67b672edf4c9df003691769ead05c79a7d0e570fa6fd8620957,1
1259541439,44512,1,3c95d5b08683beb35f53a0b2a7cff74b311735aeecee2668811ffd51de23840d,1
1259541184,44511,1,6e4c51109a58fdda70af4d869b31232293eb7fb9d1596289f1d02056a13b7ae9,1
1259540762,44510,1,1b0cbbab0e85f5bbf00f828d25dda54e443d78ae06145c72f70b269e113f77b5,1
1259538980,44509,1,d9555eb82b5bf6d96bd1061992228ef46253e875b120bde63ff7f96e2241420d,1
1259536467,44508,1,68c2678dacddd7d0b0e3966ce25f67910b0c4f66659ea2864b2decca2786d6d3,1
1259535907,44507,1,183a791e9b6efd23866f9bf89c4f7a82ed8c96261e722ce327c819d950e7c972,1
1259535387,44506,1,42542cfa79d01d7e0cb74b3a751314bf8cf1981c2d3b07f237370a71f5b6649b,1
1259534749,44505,1,88811d54587045ea54001df2d2bcd5c722526b193cb26ade425325647e13b273,1
1259534605,44504,1,b51642627d72f9b776bef1bb6ed9b77ed8e9198d0443565dd4f597bb9e789e4d,1
1259533877,44503,1,56462d97774f8c7ac1737f48247c4a76dae16f0484d0969591c145367e450d3e,1
1259533817,44502,1,d9b271663ba94f93bbfebd10c9fb0e96d051d8234c45f9f8f026f0408cb67723,1
1259533302,44501,1,dd95abebede69bf380c0def7c4b5b27a7fbc86a1bd5f3a6de3b0e5cb7a1f0b0c,1
1259532044,44500,1,7cf854dd347aed7aca5ab7c706a3dd007ba8ebdfdd89f30a232097e971ab39fe,1
1259532027,44499,1,5c57b7b8930b6d8751c8512570df8e49a6fa501037ec769e3f1abcdbc80051e2,1
1259530268,44498,1,f2bf18b505c954f79a589a2433f174429fba24815d29bbebf71fec6bdeecc283,1
1259528067,44497,1,efed3aa5f393c471a09ca6d1dae88a44e526b6100b321a98a6405fb3fb94521e,1
1259523942,44496,1,d8ba0c32e00993f15cf5dbabebb135bb29d793958660bb39f1c4ce30a98eaecb,1
1259522354,44495,1,c25ca5216e44c32a784ee2f6c1b60b5dee58f11a3ace0de3da570f61fbcd761c,1
1259521992,44494,1,f11e2d9bcf458ba6121c8a55b5c3d130dd9c301f01accbd4ccf8db2794150ac8,1
1259516904,44493,1,803307d773f1b914bfff08272dca3e125317d59fee2537022f1943ce46eef968,1
1259516284,44492,1,8675edbf6f0c191f68eef6947936e358fc3cdc90a0fe118dc4862d22d66e6187,1
1259515786,44491,1,8769b385bd62d1bf31f6bd8f5868dfcee7798d2f0afb0f535e38295f4aef8203,1
1259515345,44490,1,31581498c9dc8f78c586c287d70b7d4ce8282ad904bc51c614f749573a130c19,1
1259513092,44489,1,44f8d61bf1f4afc69e3cc603750fc1313e3278eef5a5e60e9cf8642466edac75,1
1259511775,44488,1,89996756fcaa6e37f6bd9918706d3239c891370044abf3eb06ebd75f1ac5e221,1
1259511648,44487,1,89d97ccd550ea21cd08a6d3ffa1a609bc4f95881453baa022f7781f06bfdc107,1
1259511450,44486,1,6c7f1d75d15c70423c2006f5252ed633711845504ed63e5f6142746c362cc01a,1
1259506696,44485,1,a48a9eabb1a69a168b5a1e78090f7105e9470bdd6b9597d877a85c67c04e302f,1
1259505003,44484,1,eb3a7187598f31e26540170c1b328320f2120ade2202843dbbdc071c48dcf00c,1
1259503647,44483,1,591e46d5fc33dbd0f3b3838871cc4e939d91db329e0e8ea8df10e687de919607,1
1259503552,44482,1,bef7d7651779d57dd7ffc5ada2c0075fb3f4bba429cb8640c446c7964326eb07,1
1259500458,44481,1,d54edcac86ebfcfe08fe295d3b0f407deb0adae8ba49588dad1e802b232df034,1
1259498596,44480,1,a6db781a2edd47c49dce31b93ab8d85a909efcc68abd7772f654e7d0e212d753,1
1259496758,44478,1,9892368cd51b09012395a6c1b623521bcfaf2a6bf31a6132fc2b7419f47ea7d6,1
1259495939,44477,1,1516fa868927695d9d6533dc426835d95ab2cc837026b4d67bd7c4f499c0a4d3,1
1259495645,44476,1,3c1350c3b22d1ba77513e97ecee4c80ccded540ee33584cf229d83a7ecbdffb4,1
1259493687,44475,1,90eb26ba70f98c4037377191aa81cb093b95843b12868e7d1dc0ba63815f752b,1
1259491311,44474,1,089bd90de0e39feb79f166456372fbca5479915326f1e85497881a5ad5b67750,1
1259490864,44473,1,6af79ef9558ee5cf1c99feace21a0427cda9c4e8249519e5986f93b472713db5,1
1259489728,44472,1,647097276ddca48239a0c514cb68a30847fa8017c0c02088cabbd9fd2d8db537,1
1259489339,44471,1,5a71662c4aafd729fe29dab3257bf714f2ee71ea7bf841f9848225d8177b3477,1
1259484287,44470,1,41248eee67f0b77deeab93d36371920ccdcd20e47708c7a32dce130ab2f0fb00,1
1259481253,44469,1,f432a6514e19ad6941fec66ec157b8f0ee8ec4b7821712157ebb08bd6e6c7d0f,1
1259479722,44468,1,bf508b9929dd69c8b56fa9c106ca9a2a8d65786ab312dda71eb810dc71d5a89e,1
1259479502,44467,1,50a13372c7d5f755990dd878aff2c08f334f01e6f2b829ce353dbe85b85f153a,1
1259474830,44466,1,964c49320a6c009dd02d9765bf0fb8174a9001f63d3bdebb2d92afbc3c6984c3,1
1259473248,44465,1,e3f60d09771fa5e7452d747b99193170514f4ae94bb93ca355bf2647c8de4eea,1
1259469105,44464,1,1a558db60cf3960b0b9d76fbe8bf8f8fdf054f10ac4a736b5b8ea081195bf261,1
1259468463,44463,1,397c144746c19f5ab5fb1decf6738b00a2cdcb88c9c02a8aae98998d309f5e73,1
1259467787,44462,1,6feb5a51141efacf6907f9c77390a8e97226675074ee0c6c75ec65330653bbf4,1
1259465337,44461,1,c7c46925252ab9145ecafb71a5c888a7c18059e4b8477927326bdf7117f808eb,1
1259463424,44460,1,825701269bffe512914c91505d0df986cec38b86e3529afa856ee8397129c8c2,1
1259462485,44459,1,4eee09254c0cc01d9c067a2b1be04b2236afb2ae7762b00897fea751c7cc9a19,1
1259462112,44458,1,cad33bcf7ef0494de142fcf00dc7676947b6f5551f4750f7a71816356c080c8d,1
1259461285,44457,1,b529ed8c9f79bbb488736fe8909c7a25c57f813abad4f012e8a243d2de923c8c,1
1259461126,44456,1,309ad3fa8afe3320245528c6c486b860b7fc7eef9bdcd9c949213957adbb625b,1
1259460316,44455,1,7ef9e4c9e800ee3ba4d1b09f60aa53288b50ca2030668c17024ce10e01b829b4,1
1259459694,44454,1,3e61f298cdbf8bf8600169623221ec8cfc921677016f868f3453b50d10a164e5,1
1259459038,44453,1,4b8d99f738832e5161cd4f765d1edba3cdac9b1716c1dd0de3dd9013811c6a59,1
1259456868,44452,1,c345abf1092bb9816f12eb61da3a1826e4ca068b53e6896b2002652ac55d41d6,1
1259454431,44451,1,089c5693e1fe5d417227a2c12dbf480cafc6662fc8f5597dea0af808edb4cf62,1
1259453800,44450,1,c5911826151bdcfc37f0698ff43d78bd84888e2daac5f946129293afc4fd861f,1
1259452995,44449,1,6940a7301c4c3fd46348cc2e02b093eb9dc0fe100b3d9dc9c163fcb4a7d81622,1
1259452782,44448,1,ea2bd01c58c04d2713d240fd2129700e55681409c0216a4b6d5997f94a349aa9,1
1259452116,44447,1,7f161d6d2c546747f2598a1cee87c9f13c6cc8d97b39923c9ddce42467febb3c,1
1259450586,44446,1,d237732280c67eccacd4e23e512283359b6d9ad46d7810aaf614792f1587f4b1,1
1259448938,44445,1,54293650aafdc1704465af08d86d0c8f34ac5335ae4489913bf549df050c5c62,1
1259446291,44444,1,e6d7426f1a650d53cd2cdae9d4c2e5dd7278ef955228bdfa951a6fef7618e45c,1
1259444173,44443,1,f4f76095c042fd212f85625c40e409ea0460d874c0ff9b13d2f41bb9b0908681,1
1259444149,44442,1,bd3329b903dd01af689bb4cef2bda66abedfa43a7d0aba4bee2618639e3e7d67,1
1259443471,44441,1,bdc0200c73e612951c23c8dd0528d9c2b62f074c5ca55c72b7ef94f18bce3f15,1
1259441382,44440,1,be9928f550599e36cf88ccc603c5de7b040c4ce201e25efbe2c5a6e579f25162,1
1259439800,44439,1,5c2a84285c480bd4d9b105701b63977d599da01ede54aedc45f0f83ca6eef9c7,1
1259437645,44438,1,e6f7a45638f205c4287c7944223cb08483980664316928520670e6c55e27cef3,1
1259437215,44437,1,7def46afdf46170d24b0d0dd2c8d608f2c4469fad0c02b01c5c3bb70ed55501b,1
1259432930,44436,1,1816129b10040853c847f018caadf390a2fda6a9c7749da3d60f116cbbf5d7d7,1
1259432663,44435,1,0aa3d055adcca88e16e6d2cd6ee01d9fc146f9b1ca38303239563fed69e66e2e,1
1259428363,44434,1,97c59ba8059803ab9a4de25598bf14e24940f40229b60217bfa4b5c81d47e536,1
1259427001,44433,1,ec060cf8c54b24962625c4942836f88ec7ca7d0e7c7d19d8dbb7da0906cd9f31,1
1259426915,44432,1,19ed2eaf617348f4e043181ee872eb1f3b76fa200ffa3cc65368f94069bdf58f,1
1259426663,44431,1,ebed87ae99c78def8d3b92a5a95c358762b23127eefb797e9fb1a5e0167255c5,1
1259426462,44430,1,c76396ea594ba47412235fb69185b63ab78d7c9a41987d41b5e8215d935fa744,1
1259425392,44429,1,81538a454fe556b107b52807298d9fd4ad65ea62d58e6fa9d3d58711dc6db4e0,1
1259423022,44428,1,c9400e98e44e9081390cf8a3bf695f3262aa94d4bb8a042b97c1731df7ef17eb,1
1259421708,44427,1,4f7727b60be5607be2691ad10b42cdac395f2550bd63cca288317890c6e17ad6,1
1259420681,44426,1,2dc5d911ff8ee4bf13922fb727fcf21809436a313d2d4e25da2ffbfd2f256755,1
1259420225,44425,1,0deb60a0fa983615d8c7a072b32444f9b39d8873f92f3746bf55c8ab4a2dab8b,1
1259420102,44424,1,782bea905e768ad380cf1e89f44c84c1ead287ed620156cbecac845578dee5ca,1
1259419520,44423,1,e25245ca4edca72e352d04ca5fba19bc5a507128986a816353af02134bc41daf,1
1259418173,44422,1,d1bc60bc79a52d47c38d3497fde16aa5ae22e69818e04b9981d1a5b52f6baff4,1
1259415440,44421,1,9ce5eebd3d42fd92e03bf5742a4a59ff3a143f19027e93a03ae02a2b3a64a4d9,1
1259413863,44420,1,83048fa7dbea00339b4d325b18292c054ba550f9e772befa9e2f17188212dfe4,1
1259412202,44419,1,1800777748ed94d464ef5dd1d31a6a9429708c29b3bdbd0fac96032953903245,1
1259410571,44418,1,41aa934864035276e53c8832004ea627f1bd777b2f9f1b8bed4d6784170a978f,1
1259409744,44417,1,d2bb541b3cd9adb7cd359ee03eda46769468bca0b07e92c26ce950defb5b3faa,1
1259408628,44416,1,0fe49257bca03c21c07027c5df9c5e22fe79c01c51c97ef82c98f47fe60f1600,1
1259406869,44415,1,fd9edd6e4e737d07203ce1b62cddb4d79eb0a6db466c95be377a187a528c8b61,1
1259406079,44414,1,989111039dce236aa3a7038c6e552bfe0c4f0ee52595d13688ec7cfe911a0632,1
1259404968,44413,1,f2777e8c7dc6476f3cd27e54f1f72c3515c37ad43af661b51edc2f7a8f775338,1
1259401939,44412,1,0f3916bea6567acb383381f5269b585a9a26c350e413442cfe3fcd08c0807bf1,1
1259401782,44411,1,b7aef646fa8ea7c4617d763948b9693ca411a8e0b14b5fe0ef3f8dac3feff7e0,1
1259400251,44410,1,8d099c3503466a8b1b23e8a2799ba4bf0f2eb1c945b6a8982099656eb72f2670,1
1259398190,44409,1,2d0aa36ca41c4200722957dc6fdde84c702f6309f47a55bed7609b793576147e,1
1259397444,44408,1,130fdc16e172b3d820660fd831fb0988dac07e3a6368a663f6f9557756257ece,1
1259396570,44407,1,2c3093c5a0dd0e5e200a1d08026b5e51958e0cb78882b7dffea9338eb953cdd8,1
1259393494,44406,1,b36ca7fc28cbdf2fcb439696ae5359c50f8a6552a71d7305ddb8e21e8443d62d,1
1259392151,44405,1,f626358950be9512207f12a4e8fe181e39e041bbbe7d62f9a5af1bea2f83a835,1
1259391540,44404,1,8f7a37bb4a763c2b894e3800dfd9a82d68ac80030d47ba40757f44db8fcf4240,1
1259391236,44403,1,5e466416473e0e6fea6763a2933cacc0d503453fb7717cf65341bae9770b2c86,1
1259387583,44402,1,bfe4c7485a644207f393d01aa87f9196d2ba51e40b0c722d6a429ef3c2115b8e,1
1259386906,44401,1,6e67d3cc5d6eabdac00acf522df2a5843ce989709ef84a3e7021aea5e5892443,1
1259385027,44400,1,dc8b1a29cb70343dd4f65df65b1a2a681840141717788404a9898398b9a6acc0,1
1259383993,44399,1,af44a85837c27af84209b1c0f5f19ae1de8693babc6bae58388e1d50aa1c6f11,1
1259382548,44398,1,795e53f6b84ef07ef369a6c4824ca798c58d2af9da141d16de763c92a0c0c15a,1
1259380971,44397,1,fe5736cebf53a2f9828b66d5c47219e96789b3789940c87820924324c9b7cd46,1
1259380691,44396,1,bab733b2eaed54dad6bf3e362de960dda2bd375b06825f5f26f4d4fe968828c8,1
1259380371,44395,1,4dd758d352dcdaa2df66fbd6e663f5ec1fbb18e53ea92ff7115827bf7fa1c27b,1
1259380158,44394,1,44855b828c85e9d261f9bdc97b7dc855b9388fda714a09f53e3117e38e6d5c96,1
1259379724,44393,1,da5d043f68cf65d523cb42eaa5b7b69d8376157c1f4740a27f248479840dbb96,1
1259378228,44392,1,826aaa3bbfcea0dc8911a3606345dbad9650a51b8e129ca59ec097b1095cb2be,1
1259376917,44391,1,8c5e39af738d79fe59aa87d31fbeca59d4e1b1120ff15e562452a090ff6adbdb,1
1259376896,44389,1,aed79d7411e19eec3503211239d0401ac847f118540846ec2620018663e47fca,1
1259376258,44388,1,7b0dc1b0d3f31d55311fe5f30897179e263002c56070c2596524d6a43c6412ed,1
1259375751,44387,1,c4df8dcdd298868d3896f34126b38aee20c4075b95c1e2ab28bf78e5257165c5,1
1259375166,44386,1,c93be19f6409a3b3b65236bd265c8b49c662c37d6b93b48b31d532c83b43de21,1
1259374433,44385,1,61b7b4b475431795a0ca7da136960aebc67893d2c01a6181960b172872ec0413,1
1259374030,44384,1,ce29670b76cee596682e6b59e8d04cf0838360a0ebb61f7b514da58cb112a242,1
1259373143,44383,1,d53808906a582df1b093a9cd8dca932e87ec4865d206b2849e5122a561d34d02,1
1259371429,44382,1,676586a7c9b2ef97c576cb0820136b287ccad414cd2804fd483940fcf01e3c4e,1
1259370768,44381,1,89f1e1dfbbdbbfb16a84e24ab0befd49f5510598bb57584140a0c527c2387be0,1
1259368931,44380,1,84274e13ac1ae6d66e265d4c0655039142ca11dfcb066b5cd519a7a6fbb9febc,1
1259368487,44379,1,9edd205cf3810395c68031b55a392426f6c37379edb48c903f6cb3cf721bb984,1
1259367722,44378,1,e9a914c372eb5e30b40843b61a3ecaad90fb085d7b7825b31cc36d0c7cebb512,1
1259367349,44377,1,4fe00c06db0b55740056a27614c0ef43bdd88effaf098b806c234dc9f4419bcd,1
1259366362,44376,1,b429fd7ff66dd738a623bc54dbef2fb7660ba010d292518076eb4adbed40653f,1
1259365675,44375,1,84c0f2b176d131fb4c6045d4984abeb7cbabf17bdff79fd0b6b9c7535ba0b3ac,1
1259365019,44374,1,578529683c4433b06f9a334e6418eed5bfa8d770be30708b1c7400dbcb1118b0,1
1259364640,44373,1,ff954d6b996ecfd3557a395771abdd1e02f6cbbf4c10486706f8a2d4c3f75f11,1
1259363704,44372,1,c9abf12ae6664388db11309a5ac8ccbe03b99b5f0c3a77415555b9197f9fa097,1
1259361962,44371,1,0e8764736e2ead030b28aa6f11f55160883abe31817e39523529763a0529d79e,1
1259361829,44370,1,c455778afb771f667ed5ed4cb6aae8c187c3ae79d0ec1dcce03db7d295e1d70b,1
1259361664,44369,1,95ba06ccd50b0018ddc122b24d03e0c4a1014b133638bb6e1a5d16e5853d5785,1
1259360734,44368,1,e0ff7879081d53b3d29c0a5ce0e3267d0e384d245cb464c5db177fd06e7f9189,1
1259359423,44367,1,b009ad6c19f9fed9f7a257769a7ce9ac9ba1abcbef7d713d252e68cc5f99e849,1
1259359317,44366,1,3ec9f1bd3efec75887c6fe0f1cb6eef6aaef9204199307bc91426badd5c692d2,1
1259358667,44365,1,94d57c2b6e6e04ab76767e1791b34a08e3671515326559f1406d98628b254f37,1
1259358448,44364,1,9c8efba94103bc51a833a8292f38f25f1fc3bfec49ab64ba4d653a65824310e5,1
1259357797,44363,1,e964eaef203755df6cd7d3ab0fbc383bb3c77f592475a586fc5ba588725f9f3d,1
1259356746,44362,1,806308a038976d384a9a589dc38dc4d541ad24723c77959c232fa6b2e510b8d5,1
1259356611,44361,1,117030b1dcc54b1be2379d47699d18347c605541ddc4f5b706f41e4cebcdfb3f,1
1259353190,44360,1,801bcaeb9562b1ebaff88d0a6870cd6f3f8cfa1366beb40b2ae79a68a584ed3b,1
1259353030,44359,1,d7127a85b6ea95680dbbda3eacc858d124b3593fa4aa9ae4eb94aabf13ee85fd,1
1259350183,44358,1,27b9fb99cde219f5230bbe7c46810235716b86f07ac1785d7403fef83b92a9d2,1
1259349479,44357,1,8e0ac82f7912e3d4164dc303adaa50d058993748bacdd75d124f7189df7cd5ea,1
1259349106,44356,1,74aaa8a38b73325f2fb4ca708b9376508c997e46f24801e4abc97c52b295e022,1
1259345360,44355,1,13b882d3e6fc977d4376b77dab19efea9c9be6157d4e82a66aa12cf06e4eb35c,1
1259343597,44354,1,53ed46cf329de7f0083f9bfe830728f762b846e8baf70c5937050cf2577071c0,1
1259343384,44353,1,28d77178e860029b0d9fd9f22e370df4e895ed4f7ed66674d48509d514582669,1
1259341974,44352,1,8272be38882ba6f83978f5113ef6cb2098a229c610ba9cf2dcf23637695b91c4,1
1259340947,44351,1,d61ec7d08baa826c035946eb2c89f63244230cfd9f2265d24a80f34541f3de8f,1
1259338335,44350,1,395aa2ee5b163681bd756976f1bf6e9e836697408236041b3a83387c216904bd,1
1259338145,44349,1,b93109171af5700c7b756f0952f0f3cab74257544e3f54b7807541e9758f4499,1
1259337410,44348,1,7d58412e305b9f38c4063f824a0a88c6c19df77d7fe3a1bae79feb020de71190,1
1259335348,44347,1,beb7d0467c2b9f378201650c33865e94461cb5b7586c1edb2f923b7febf1c4d3,1
1259334827,44346,1,3c901c64afd72b7359778da25f20836a2fef21cfb5cf2d70e48cc785ab31e235,1
1259332249,44345,1,6b156c53823c38921a10c2a49480b376e938d6b11464de0e40896b367fd01b75,1
1259331384,44344,1,f7d64e95643587c210a0158fca002aa29818fda755f2a6d565c94ba3ae12ca8b,1
1259331165,44343,1,58f7e19b1e887e5bb7b0753004c8718e50e94bacb0322bd9d87285c4fbb56ac7,1
1259326222,44342,1,ae9b4f121b82880b7cec44fcbcb6f18372bfa837e6b1aa3899fc71e6024e04b4,1
1259323402,44341,1,8c203ddc12e50f29a98f409881e740f36ca5316d8e6b4bce8d3489330c9bebac,1
1259321347,44340,1,bc03c82d23ba14b8210a6ba11ccc9832a1b77edf5d96e2dd3642d6a209a2a207,1
1259320861,44339,1,63d5458d5a50ba8284deb6cd00295827a37387ea0af6888d4ef9e828d073864b,1
1259319624,44338,1,74d8e99cd2179ed7c4f1e8a6820ec75299acc2b53c91e25bfe05a8b778826f86,1
1259318051,44337,1,697a544ffc5f18044a7c6770269be2719d0a5d333e819b96de7af636e5c40c41,1
1259317392,44336,1,72688d872340727d1f64ddbe080a8d400557242d05a51a25fd268c01f0358cd2,1
1259316525,44335,1,b86e0c9e0f66c31c62cda899fbc538d9779b594b6ec8573ec9218119445b37aa,1
1259314506,44334,1,bc78c617a9c44e3f781910da39c278ea631f6cbbd44a8c12367d8fa25fc766ec,1
1259314118,44333,1,ac67908ffe6aedc20cae7078e31eed5b140374ba17f6f9f9ee772ee5700f6afd,1
1259313933,44332,1,1672523e2956096d019eb23bef4a37c48304c3dfd01fd4650fcb0410f6954910,1
1259313038,44331,1,2b06e7e3f4420040eaa28cf535330a342ea8f1bfe37fddb2d0c583fbb2a4640f,1
1259312414,44330,1,3bda69afda5a11a61c706ebc5b91cc672cfc4a47925c9d1a4ce42b09b28dfd39,1
1259311670,44329,1,2579e17f71369d3fc71c84435c9e97f95af22459f476a431f6d777f6493aa63c,1
1259311580,44328,1,8df811fd5c63671c3d85c27c91cdd3d96226d5435f41c4e43d49980a51bd056c,1
