time,tx_index,vin_sz,hash,vout_sz
1305253573,519579,1,57203fa3f9ee732336725889e5fed97ab3d23645792cfaf65448b954d46efbe7,2
1305253573,519580,1,0ce174df3588b768a7c8651753204395ecf1e718a3cebd673e73c2f88f8d9d12,1
1305253573,519581,1,37974e4909593e6721503a153cb7107d02f5fa30e21c6b785fee82c1f77111e2,2
1305253573,519582,2,b5e374aad390c4609e8c169dcf4deafe7d5a033b7fc33299a61098b0361b8c4c,1
1305253573,519583,1,98021dca91407e67d28fbcb63e7714aa1809df998951b2f66e6edde183e55964,2
1305253573,519584,1,ec3f0bfabfedb07fa2b43d35ba2c62c782b3f4770c13e3452522b778a4dcbd48,2
1305253573,519586,27,68e7810802b989342ce5539644b77ac67482de6f51a33d8961f14f535f76cdce,1
1305253573,519585,1,e7bc2feaba1bea0dcc8855ab38992f2419ef2dc3d8d817e5223c92cc6521b023,2
1305253573,519587,1,22783857fed5fb65b784bab8eb8a91f6f6fa1b4b551be17d81e8433b124fb3c5,2
1305253573,519588,1,8f70c4a99362a993d8e0d21ef62cb0ee90d3cd8d7eeb36577521bd1d3578199f,2
1305253573,519589,1,ca59fb832c470801d8edc12297d5668897c58a356718587aa47b2a0028974bc1,2
1305253573,519590,1,886094ce0a003b71a2c739d478c5fbe4084401b7fb2e57e317095bbc6aab467b,2
1305253573,519591,1,6fe1fd406a979edce909fb04bd47a9dad8fe8ce3d8930f351d6fa50678bf7720,1
1305253466,519565,1,1cfee295cd01b8449e452fabc9725994aa0a9e4cfd2ea4a0d1514bfd25d25066,1
1305253466,116113,4,429c9e163c795cbcd04a2404017dbfd71963a5191623d60ee27c7db13278b4a2,1
1305253466,116114,3,ef803eecdd517cee354f89d8bb5ecee8fcd18bf544054311f49c5361d27796c0,1
1305253466,519497,22,dd98945e2ffd216a25cbef090847cbb793f66993ddc35ed491f3a515e80fa267,2
1305253466,519495,1,8504be3188e4ce735deeb622365d7cee321ee3c23d97c553b791a6c41066a209,2
1305253466,519496,1,6d390db55b99eaeccea3b1c8ed2083e0767bfd0009e4810ec968147a810bca30,2
1305253466,519498,1,bc821b811fe932c8d317509aa508736afcfccb56864a3e7452a956731cdf18d4,2
1305253466,519560,2,e0278d26d156d11d5a9a1cde690a0d0533d3da762996a398888add5238d33bb4,2
1305253466,519499,1,7903bfac345237b26f4de2ab5557773269e68a8215bcbf52a42191005c166ab2,2
1305253466,519501,1,d430cc104dc0445ccff5b9e761c829e4a64fa633a44d5a8b5e17e72a43cd7590,2
1305253466,519500,1,88779aa1a3c135775e1a7a4196b5be34a0cb689c53bb341f68c0d1bacdd440a6,2
1305253466,519505,13,12a0b235c0b4974db461153d4992acdaa6575647770f30ef8bf5db1d3bf92017,2
1305253466,519502,10,c5767bd2d823e2b79aa718a370bf994d658d5506aa41d07234fa79f7b398fa9f,1
1305253466,519503,2,b0f61cf76d86e1c205d7fc610648e2d04b33988c49cf02737669d0684d199bfc,2
1305253466,519504,4,e0080f7ca6d9161c5dff714794d4c9e04084c9457f15e879e50e979a40c27960,2
1305253466,519510,1,a2c648f4347b4206e40022c27941aa73c689f771f0df7b2b73247eba41aa4f26,2
1305253466,519506,1,900ed27263d12fae4bee64c6633fa5735448b947b2168b6921779473a6451dfd,2
1305253466,519507,1,04edb9c147ab93fb257c49218aec2b163e7bbbf1b8b9e74160d85e1e1be5bf2b,2
1305253466,519509,1,2bb8446aaddf89edc4032a71965aba86980b63ef2d3d5a0afb0e0bc4188b41e2,2
1305253466,519508,1,ddbb47d0944bb045e96fe46920420571035fe92e8a1639ec04f7203f8750ebe0,2
1305253466,519516,1,a7c5aec84f3d7b2de69db98b24f6a71c84f46ff5cc696f1b256173309a6eab3d,2
1305253466,519511,1,e3b545079df3b2d104ee6689f325d120ce9c32177ef444148d3dc2d733544597,2
1305253466,519512,1,207c6ee2a7312890309fcda0eb4444e72ccccbddcd37a12a48044959341d7916,2
1305253466,519513,1,8f5e313d7aaff5a44be4822c69db60ae6274888ce3743076404511a90b96d331,2
1305253466,519514,3,ae0ef7c3a8d3eba1a2ccdbe8cb81f6b08ce2d9d1f3cca7287bbc2ab369143e3e,1
1305253466,519515,1,1190a02c32ddbc43f81abb53ad9d295816ebe727e585fdaad9940ab6b4acc79d,2
1305253466,519518,1,8fbabd465a8aac77c9e6687c6989e550043064872a9faa5daaace30e4c8118cd,2
1305253466,519517,1,39ef6aa66863711fd5dbd642c95b4282df69056c2a8a2d0dc1030fae59da6a65,2
1305253466,519520,1,be3660713db01e31a2fb684fac6a24291386faf10fa0a4892acc66e641890c4b,1
1305253466,519519,1,d83e8dfc639902a21fa01eaf0312e4a349db88d804b0b7099c1082abd5366611,2
1305253466,519522,2,95636a2458cb69f9d2504fd7902f86a97f039197ec9371c4942a3c84237347ec,2
1305253466,519523,5,c890976f567f07d3ab7a41c43922b6799076e866e4549671f3152863383e0c19,1
1305253466,519521,1,4b9237077da4780d26d3eb48895660f29f7a20da3d6336f3beba1830255731a9,2
1305253466,519524,2,059016aed79d3de342a966132ecf5e705c2cd1e7b52594aa24c7143d6f874ba5,2
1305253466,519526,1,14d469de13b03bc6792bd3095b21ecab5de5c94ee9afe120e6eaa53a444dd86c,2
1305253466,519525,1,6bf34c0cbb295beb1ece61bb8425d8f900faa8d46c3d5e0b6cf57a8deb52a6ee,2
1305253466,519534,2,c602c43fe92f48ff731545f00230d6ab9f20a4b67bcbb3588e10f4ef67b8fc10,2
1305253466,519527,7,4853b04f79825d138643e70810b402a1a0c2e1ea66280b058ad501f357692bb7,1
1305253466,519535,1,4eee0e0fc067e0dddc8167fea805af0bd9745b85cac5b085d25fd5ec846ce028,1
1305253466,519530,1,fbf1fa11a9aebb7cf5a9108782c08f98a02723fcdeeda813829b327926a2bb48,2
1305253466,519531,1,fa59e2c85f2cb287ba5081d5bb2dfa8db5107aec56b7e793a2036b2c0e0f6cfe,2
1305253466,519529,1,0d2177ccfe53adbe92165c22f52d6403c71f4e540a0e9ef9eed1241c652fcb70,2
1305253466,519528,1,b77db4d1873b9be064d048dd0f56400fa7f58397600052fba3db3f9a33748c09,2
1305253466,519533,1,7d02b6ec709f01d1562cca402cdf4dc6418a56c4ae3e751c3e1f72869ce4f489,2
1305253466,519532,1,2ecbc9f816849c41268ae28c778c70f267c200b0ac299572daf5072308b61e30,2
1305253466,519537,1,95ae4f30455cd37565885dce555663da26d7f718178996d6214f3baa95d3b53f,1
1305253466,519539,1,c91fd5cabc6fd142a3df2f2ae11650a6fbff535b70ac4d3d95e5e2a16bed19f8,2
1305253466,519536,1,b7b3f29231a55575721b102d0deacb4540ad4b594a981d6374ba6479e5c08b72,2
1305253466,519538,1,a1c98425224a4f1cde5029c47ac75d4cd2d6ebc6e1dbf33a5f5e872c2b18a295,2
1305253466,519540,1,72244276b0ede7b7c29a47427ea38a765dbec0c2edd5d716cb2d78d965d884ea,2
1305253466,519541,1,f37be610baff6234d0cd677a87743009086b0c93e7b16a18c58e504c45012695,2
1305253466,519543,4,fd393782fb1db82222bcb057abc1be871e4b635dfa4237f44df97e5196616e35,1
1305253466,519542,1,5de828d626f6558a3248eba3f3d6ed0c99746d7dbb9f3eba1d633a0fd67ce8e7,2
1305253466,519550,2,8bd034ad19f3f4ea989820d72b8efaf5123f7fc1aaf2160eed9923cc36f901ab,2
1305253466,519544,2,cc7db227a1d1b569ded5544553c1442dbf2e19b2e47b21193a52e78d48d7d182,2
1305253466,519545,1,3601383dd16faeddd34f4959a49a59e4735c07a78dee83e5335b8f710fbf148b,1
1305253466,519546,2,32af6b1b8c7175a933e7cf00a188eb440b8c7493e01177140b342d279204054d,2
1305253466,519547,1,123b7f763b26dcd8e612c816e835112cc95ea24aaefcafb5017c1e5a80260cd8,1
1305253466,519548,1,5c4179345a34a8c2a49ff8ca6eb745cb46473d32fce67d43a200aba83222fc26,2
1305253466,519549,1,b6390b8f7334ac0a48de2bde2ae7273a9a58cbb11ba5790b1975b2d9220c71f8,2
1305253466,519551,2,c22574615ba19537592a3fed5537cf6007bd39c6992fccc567f04e96f6567603,2
1305253466,519552,3,063fd7b396d7a5b0d56a07e7afe0e8206538cfd1a56d1fe492df53c953d6a32b,2
1305253466,519554,1,9b832e9facc7d49c0592215d7230a2da9790abe8e443d783a2eaae3150065299,1
1305253466,519553,1,946529d62c6d82a31e667d9fbf7d45016818dbe306ab6e0943d7a796a2ecade0,2
1305253466,519555,4,1927260955d95f5c2bce06be7294eebde6d250239cf185b859dcaf4cfef06ede,2
1305253466,519556,1,a21eb0ff3e0c25de5868a238a698251aa74c0ff83d2b88f47b7248147b53565f,2
1305253466,519557,3,313d404c4e638d6fdb41a4f8ab22ef41b8215006b6d3a70e6fb4cab836460f1a,1
1305253466,519558,1,88739244de352d121d2c1aa42842f1451da24e4282bf0319e910992219d93540,2
1305253466,519559,2,f6ae50a07f1c67ac11bd6320b96c4facdccc7486a767831fea0cdd12e5339f26,2
1305253466,519562,1,fe69e77ab53fdd00cef42db33edc7ae22fb912eb48892339f83a7e26cc972595,2
1305253466,519561,1,e4ad18347812fac9abe741700fbad4a03014c47c6787d241dbc89d3c56fac8fa,2
1305253466,519563,1,94c16dbb9f8ee717ddd5b43620bbabca707a1813127c85de7a16404a7e870d22,2
1305253466,519564,1,3f7c84a9a56d25e128b6e7a329c28bd9e1876ba56b9ea63922f32f4c155d2e22,2
1305249868,519494,1,bca6b752d0f19b4cfacdd450a38e6d6cdcf1a3b9232c96a320b3372fa5181c5d,1
1305249868,519476,2,f749b6da3812b54f9938f827a888dbe887ad9586e1632a1a177a80fef7ea7228,1
1305249868,519477,4,78a464272ed300a33994dbb447f247019885baf6ac206404c9891050eab6e0ef,2
1305249868,519478,2,279d8e0e5f83467e70a2ee09cba9ad507a6c96a7e5725624a186e42b43bbeab7,1
1305249868,519479,7,48892e3e7f9fca91ed44f61ecc013b5c5e3434be58b7ef123aae8b39631810a2,1
1305249868,519484,2,2ba9b2eca68ba70d4ca8f9863be9237ed104060ac82ebb6e7cb0144a1d25199e,24
1305249868,519482,1,6c4bfc0c2a9d96c1d6592c60decf4d1ffd4c3db00a9db4370bee616b467805a5,1
1305249868,519480,1,d51183824effbce6675d496479f372d374883c490533fbf1af7c2da606de4cb6,2
1305249868,519488,1,fe39ffeb2672862f2f2a339b797376c56ad2aaf2b0f90ee8a6554d86a8569d49,2
1305249868,519483,3,77a01a9cb3d2dfc5c3af283c4599b08a543eb29a367f474da58475f1f8a0535b,1
1305249868,519481,1,bf4bee5bcf9e4a8cee2f33d6d15027221a48c2728ceaef8fb44373f5afbe199b,1
1305249868,519492,1,efd4e672d7974d70f66e22a26b5970eac583e672e694362ce5b92ff324979e7c,2
1305249868,519485,1,4773d61f84c5b9dac70790b28e9fbf1f017488b70ac8e4e2e87249541c243f9f,4
1305249868,519490,1,7fb3a7ad653fa9aa2cc5a687c8eb1371b0cc777317f640fe9943834914469633,2
1305249868,519486,2,460038456bbe3ae072ad901234011095c4207787bf4e0fed8f377715a13a0188,2
1305249868,519489,1,794e29bed6aebc15e09b389ba6fed561682dffc66124f8b1bbc7c83d9723b62c,2
1305249868,519487,1,da6d00b260f81fe44043881d2860e319d7ba0ca4740e63d221c79e6a165891e6,2
1305249868,519491,1,deca68e1d059845d2bfda210e8c9348327bdc859516266bc33c57f02cbf15bfa,2
1305249868,519493,1,890450314c7346487e263f052f95ce389e3c410ec61db3edfb6a56b6ad35a982,5
1305248988,519475,1,eee855534b2aa866895d623e0d95363b63e733fdbf17d9498687b0250add3e2d,1
1305248988,519453,1,ec0706ed370a618b57e64f68d089af59cf88ddc06501bb5ec9e64e3c46112e25,2
1305248988,519452,3,d7a6adf9a2ff7a7e3fc80ddf8a05e8fa048b84eb90596e52196b9b27a70ee4b1,1
1305248988,519454,1,a23dad7038b61f15a7cb7ff7ac002c5b636fbd111bcce2eaa873a7eb482e3991,2
1305248988,519456,1,867b0fbe3983bf2596343dd11c4a0b4301242c1507d069a34f73e9d8caf6e4c7,2
1305248988,519455,1,252d4cf08901cd8af6c2482f0a01316239d3f1bd0b79eaf8717a4baa2009f31f,2
1305248988,519457,1,e22e8f9d725f96c290f0fed46165ec5133b540a6a3adafe28fbb396a66f4d4bd,2
1305248988,519459,1,462a19770047a20901dffa6377cabadfbba0a6eba937537b16a1fad988f966c8,1
1305248988,519460,1,933703686df4ebfa2e84c2ebb840b48826da7062cec541923137b5e15a499100,2
1305248988,519458,1,8a870923a1b4b3ca3badc99564ef810d8f53874288e3f6cdfd5c2c6e864dd9a7,2
1305248988,519461,1,28f3abebc9a6ed957325617eaee042cb9a662d9f5cdc2fe35858f9433662cd0a,2
1305248988,519462,1,41fb20897dc8a985f4507c0646b863af4ef7ba06da2a61ffe4ebfb9c6e635772,2
1305248988,519463,1,e5770652b2f25264875a85cbcbed242896b1c6f600dac1024e3ee7b10f43cd22,2
1305248988,519464,1,028b70df2c1c72674d15d9bae5494312b73e68403e081ce0d177b2fc4ae8b217,2
1305248988,519465,1,944cde6959e934470bf2c4bb2769bc704b5d08c7f054a15846d59176e672a9e2,1
1305248988,519466,1,252579825846a60e9eba0beadf23c55c5566ebaae85e26555918497a35ee5714,2
1305248988,519467,2,573de2254845f05570644242f18457c439866221fd359633736287b141e48a72,2
1305248988,519468,1,59b7071c05c594cbeadcfba22cbe4846274b63189ce7c9667fbf4250320616fd,2
1305248988,519469,1,c71a33192a4a28e639f6eed5b3032faa6c12eec7abab8b9ff55500252bf9f0a2,2
1305248988,519470,6,8c9c3c365ad0399e35d4eecf96ff6157024005587aec54ee251e1f66a5f51438,1
1305248988,519471,1,53e46e27b82b1257d7e460c465951c1e416e628391e634ef1c283148cb5d9018,2
1305248988,519474,10,99cb9cb253318f4f13dc99655eb2e3ea9653d2473517d2325b398cae59ddacb5,1
1305248988,519473,1,4f146f8c02b1c203d7b8219b229a3726dd8f5e1ebbd38d4475f7b35cb8cb15cb,2
1305248988,519472,1,e2485bcfd566ec14b476a3aabf01ce6df29e6f98f728425cd52d3d1e9a734673,1
1305248435,519451,1,cd8c20de5db9821163a14010d80368a5f83cacca3968603a9369dea501373490,1
1305248435,116102,20,3ff3d6a3993cfacac25ff404110a90ea2c72d38014c2773739df5014c390369f,1
1305248435,116104,20,03ee7c3bc461c036b2ad7296120a1629ff4f04bc56735bf0b221cd22471a3193,1
1305248435,116103,20,0bc66c4b4fa46ddce52588a97a9a451110b60d1c40d0ad8e377b88198e6671d4,1
1305248435,519290,20,4cf7736b5bf11917069f327ea7f65560f67819b69cc6cf04a66689be5bbd41a7,1
1305248435,519293,20,af109ad9c2a2c5b8f94c93258e4a8fcf0da4c737a3c73336d7ef8bd17ea6a91d,1
1305248435,519291,1,76f9e208b96436b08aef455327dc318d5fa1fd05c5a4ca00224d75a6fee8d490,2
1305248435,519292,1,2266ad444ea05f04a0e4f22031c27e239f8629fcf9a5b23e99e9d0b3fa07eb9d,2
1305248435,519294,9,f80f3237d817ac2ebda70f85c56438f469234987622ef73f7946ade693d97e9f,2
1305248435,519295,2,9c4d3620c57b20c481f2f821df1548d82c37a5a75629631716b458fcfd92a2b6,1
1305248435,519297,1,fc450242ee7c1dc734c270114f0cfc9c6e416af3f9f45ac8aa868ae3d8a3e73d,2
1305248435,519296,1,1a2007916acf7fbb7117c985c0355182a2ffcb954d082b99dc9a4253214abe4d,2
1305248435,519298,1,b06f7d65db8725a666c5e5496ea9cc8c0409b8ffedfb0de19a6a44c3d823743f,2
1305248435,519299,1,0007dc3541f5b3ea6b5bfad05774bd4138eb2084e8b673bb1c63a716735da91b,2
1305248435,519300,3,a539588bd57e079313a6b42497ea26f877454761beeca0538820da0f9438cfbd,2
1305248435,519304,1,3c2242a76c7ae15b0d64dbe1cc7d94934b32cd8b324a1144bb528a7f4007e9a0,2
1305248435,519301,1,46e40644cb663a9470754558d12e18bca1a6e76663644d1d8fac4cb2af42cca7,2
1305248435,519310,1,2852f5ab1a37e7f32e4b4ce3489808a09169136d542f1ba01bc552d9202db04c,2
1305248435,519302,1,aa1525c1ab79b65f1a587ad0282f50429f4d437ec85dc67dc14a9e4be9b8269b,2
1305248435,519306,7,7bc3c60564c6b4d2291be889ff171d9ecf85dd768aadfde1202a9fb7e4fc7ae4,1
1305248435,519305,1,4123e1d0509a6761ad07af058295037972d98ea560a3bfe1832a855cd9c54935,2
1305248435,519303,1,b2bd6ebfda2012fd3e98bd78517e5980fb30747181a897f5f66f846c813f6546,2
1305248435,519314,1,8c0aaaf384980f167ddf02b2ed6d9e952d07333d6450e35bc6cba345460fcc34,2
1305248435,519307,1,fcc7ab6d40e89eb04d5ad46365296c3e650fd64e1c9ad890cc463289063887f7,2
1305248435,519308,1,9d9619271c1c4a9b3a208deb5e95effab3944293a312d1f24f1ab65098bbc546,2
1305248435,519309,1,42ea606ef9c515c50c3d515798e4f8d07e9cb139aa874a765d51c2dfd5e8a509,2
1305248435,519311,1,e5907c38f587a49fe7a675c3bef2e130025690daf9139fb56c8d83f3b1bf4cea,1
1305248435,519312,2,ab997557f91ba69fa1dd90a748e9ba05101d4473df8a56ec80e7731220420d87,2
1305248435,519313,1,2fb839cf0191cb39e9fb973183c99367801778f70b75c1ecc1220b5d6e9d51d9,1
1305248435,519317,3,868913b39dbbbb824a344e5bdd140f3c732ba8301722536874152c638159e80f,2
1305248435,519315,1,7a07d2d82785dfe08c6d28c64dff9fb5027f8e02019d00754359008d95593720,2
1305248435,519316,5,3e7d7c8be60684a638693925dbd586165b973a9a7e562705432a06458a031d2e,2
1305248435,519320,4,17d5eab1c9bec13454bba8b824232f5f2f6dd9133ae1aca1567dda73aad0ed6a,2
1305248435,519318,1,8244039a7d3445f5e2a5fe29baf158c6751882eb974c9ade7763102ce2ef1230,2
1305248435,519319,1,1a48ac3c06d50e8f6fc808f04e443f2d10a91468dcc33ca4db13ce2d7bb9dc19,2
1305248435,519321,1,e2870453c5bfcf5d82a9d30be3c7c3b028b3ebc55c7146d8205e6b512837b603,2
1305248435,519322,1,9927175489d9416488e0cf20fce0c92b96e5f7931fba7dcaf3c052531eac803b,2
1305248435,519323,1,1d4c192006fcbdb553a2f11fccedf9e501c1b1def7d21a68789d6cb2a8caf0c2,2
1305248435,519324,1,6b2688fb6fee4d30475c8826302e1fb31949fadf9066afe6f24ede9457c94f6b,2
1305248435,519325,1,d76fc62c986e1994f03d511fb3d9cfce3ea15afedb77c99127e5eb64185c8d94,2
1305248435,519332,2,db65a4a0a252020b72d37df6faa381697364cb495ae1e2ac4290be33f7768ee5,2
1305248435,519326,2,6b89f60a6d414dab0f8b6fc7b5abd46be14cb4d0e67ced8acd47e35a5c1219b3,2
1305248435,519327,2,67f638d4646abfc063042a56a72b86c4e1ca9296dc0b356ee9df0729e3b94c6a,2
1305248435,519329,5,01e1540e870c05de04f84bc0aaa8bfd0be5ee6bdc679c4a8511a21633fc03d75,1
1305248435,519328,1,9ac470f6fdcf0d851fecdc4710734ba66a1abf6ca45029049454135e16bd6cd5,2
1305248435,519330,2,0bbe1b1359ac0eeb0dfc422efe0ff412418ae0cd43593947bd295f9d2386da9d,2
1305248435,519331,1,60b0b16714326438c7432361597ed379a0c51cdd95b8aede3b35f61244690391,2
1305248435,519334,2,6d2038f9789c8cbf6ab43e0fd31a43d9f89391139babc03da3c43d7a0cc1f032,1
1305248435,519339,1,e5a0a31640a1e661e41a234fe94170efe9d1828a74dc99044b40a98f3bb2c4aa,2
1305248435,519333,1,3e3fc331b87625234e24ddb879555650769bf5f1cacb74167240756d2669e461,2
1305248435,519343,2,40152183bb515e070f95a205dd56ff1b8d5fc47254da33c7dd59027eff4a9c1d,2
1305248435,519335,1,ad5e1fc83ed2138c885a7cd03c4973203b80c81bb01a17e1701b49e158d25204,2
1305248435,519336,1,a9de6a6957fd688e05e0e250c1017937cc2d259677fdbf0430687964cb9224e5,2
1305248435,519337,1,f2c351943b62767d5149b8eebc9c3051abab48981cd05c9de4beba6e37316442,2
1305248435,519340,1,ca741896941dcb100ad9a28ddc5310ee2ba981e86aa8ebc9eb14ac40b7a6a87e,2
1305248435,519338,1,5583e36509a068a7013393e6acb08e4359bf60591bff9f22b5939844d3e38917,2
1305248435,519341,1,f3dd44ffee136b8e01ad42dfb7279f6670aff6466d28fe0ef2835b2df27fd190,1
1305248435,519344,33,7c23d6fd95abcb7191836a5e16aa930c48324df85fc92ab65905184b3992ab30,1
1305248435,519342,2,52c6cbf781864f5d793d2e98617da550da2ed4d44a57aa0055050b1a46c1d6d5,2
1305248435,519356,1,d4830bc51abb483e688348cd1b8a49065f52492c2f23c9f4ee099b9c6593be75,2
1305248435,519345,1,a864ba8470ca71833dab37a10e1ff8bd9a87ad9e1e9aa0a2a1cf735470bf7de7,2
1305248435,519346,1,3199fd33a10bd8a59faf3e7b19cd5322501bc203730babea48cb80020d6a17d8,2
1305248435,519348,1,eefb9ef0ef8a04a5bc36d2420b4e84168cc4bee1b36c863ae07f0b4b87fc9999,2
1305248435,519347,1,76c98d0fc5587151f5d59bc42001bc0cbad12b57ddfee8c674bb83e9de12d106,2
1305248435,519358,1,9907b6c447b9a8c1ed085dfba94c955e95b53228dd2ef43d310f4e4d3bd8a318,2
1305248435,519352,1,cbda52d6c6cc7324c84dadf64b8a475cfb6f2c8996dac7e84dcfbe7dfc23a851,2
1305248435,519349,1,541f786d21526be980bc9821ff1d78fff269377e0c4c854f28235bed2cf86c4a,2
1305248435,519355,1,c2061868763e97272e1cc8f8a52232e54efc14ac03dfd03149823ae82bcd1bea,1
1305248435,519350,1,b268138884372ad1ce3a8c25ece372b7ad29a6639c930825bd49314c7768aa69,2
1305248435,519353,1,e11dacd759c9ca8f106f276741f625d3923e1ea01c1ce05b6ba5c92b3314e100,2
1305248435,519357,1,fc2b1f35ffeba34a30e8c0a8cce3670194fb4e0963c0c00fc08e77933f9b2963,2
1305248435,519351,1,18c9b43bafb0ccb3daec39099cd774c901073fd2ed1f048df0c59d7f8baab07c,1
1305248435,519354,1,7fb0ea1396398db961f58fc9442bca273b1517605ac1bfdcf769464fa44906ca,1
1305248435,519366,2,e346381b52a4ac52bc0c8094f5225b4f970cba7844ee0a32f18598da310ec165,1
1305248435,519359,1,27f4b7eedba4c27e32e00d653d2b4db2af3e4eca35baf4b0fafdce68c8308bb8,1
1305248435,519372,1,178fda7cf3b0b15cfed094dd2f41e87f8e106219b3250207656ca60c2aba1838,2
1305248435,519361,1,59d455811bba0f5a6db57c6c4779c3ae3c3df59e7756389414d45dfa7f7db50c,11
1305248435,519360,1,723e4880732a2390521eab87ca488e0bd7b5cab5b984dcf3350dd3e8cf954721,2
1305248435,519375,1,6cb67556623e36144baf24d46b571747c4511cec4c1cda7113f8b20ac810feae,1
1305248435,519362,2,79a21b8597431d49cc713b110f073b0b311d4f0366a754bdc65d3ef9fe30e033,2
1305248435,519364,2,2d08b96d604e0d33f16d3d4bf0f87dba8d6c02cc15169e8cb6e48a64980b0b1e,1
